file	paragraph	line_start	line_end	char_count	score	snippet
006.台中（1949-1954·14到19岁）.txt	69	137	137	397	3	诸如此类的穷故事，显示了我家来台湾，虽然爸爸找到了职业，但入不敷出，生活仍旧穷困。穷困的原因之一是爸爸要医治长年气喘病、妈妈又开刀等等，从大陆带来的一点黄金已变卖殆尽，唯一的模范西巷房子也不得不卖掉。台中一中终于分配了我们半栋宿舍，那是新北里存德巷13号的日本木屋的一半，只有八个榻榻米大，外加前后二个小玄关，我们一家九口住进，其拥挤可想。后来因为长久付不出薪...
006.台中（1949-1954·14到19岁）.txt	70	139	139	312	4	台中一中不像台中二中，它是一个本省人比较多的学校，我初二时候，全班只有四个外省人，班上一有事，台湾同学就推我去干。一次全校烹饪比赛，同学推派我和三位台湾同学陈正澄、赵天仪、张育宏四人参加（也许不是他们三位，记不太清楚了），我声明我根本不会炒菜，可是同学不由分说，硬拉鸭子上架。好像那天烧的是一盘鸭子，好像由我主厨，不料烧出来，整盘菜都像锅巴一样乌漆妈黑的，如果...
006.台中（1949-1954·14到19岁）.txt	72	143	143	333	4	因为我的国文在班上出色，自然被杨锦铨老师另眼看待。有一次作文，谈到国文程度，我写道：“现在学生的国文程度要比过去差一倍。”他批改时，不以为然，批曰：“怎么可以数字计量？”作文簿发下来，我没说什么。36年后，他退休了，我托石文杰送我的书给他，以示不负师教之意。顺便请石文杰转告他：“奥斯汀《傲慢与偏见》小说中，就有谁比谁漂亮一倍的用法。”46年后，我在电视节目《...
006.台中（1949-1954·14到19岁）.txt	75	149	149	401	3	1953年我18岁，念高三，只念了十几天，就自愿休学在家。我那北京大学毕业的老子他随我的便，轻松地说：“好！你小子要休学，就休吧！”他当时正是台中一中国文科主任，他跑到学校，向教务主任说：“我那宝贝儿子不要念书啦！你们给他办休学手续吧！”于是，我蹲在家里，在我那四面是书的两个榻榻米大的书房兼卧室里，痛痛快快地养了一年浩然之气。也写了不少文章，其中有《从读〈胡...
006.台中（1949-1954·14到19岁）.txt	78	155	155	330	5	当时共产党批判逃离他们的学者，共分两个型，一个是“胡适型”，一个是“钱穆型”。我对他们两位，都分别加以注意。但胡适远在美国，钱穆却因阴错阳差到了台湾台中，使我先结识了他。结识的原因，得力于同学徐武军。徐武军外号“日本和尚”，因为他爸爸是日本留学的，故有这一称呼。徐武军在台中一中，有点特权似的，原因是他忽来忽去、去了又来。后来才知道，原来他爸爸是徐复观，先举家...
006.台中（1949-1954·14到19岁）.txt	79	157	157	510	8	1952年钱穆应淡江英专（淡江大学前身）校长居浩然之邀，在惊声堂讲演，不料天花板突然下落，钱穆受伤。那时徐复观想在学术界插一脚，故拉拢钱穆，把钱穆接到台中徐府养伤。后来改住存德巷一号。徐武军是我好朋友，他受了徐复观影响，课本以外知识知道不少，和我很谈得来。他说，你李敖程度这么好，我要带你去见一个人，我问是谁，他说是钱穆，我听了很高兴。不久，他就跟钱穆约好，1...
006.台中（1949-1954·14到19岁）.txt	80	159	159	152	3	我去看钱穆的时候，手中拿着我的《李敖札记》第二卷，钱穆接过去，翻了一下，看到第一篇我写的《梁任公上南皮张尚书书》，他很惊讶，问我梁启超这封信的出处，我告诉了他。这件事，使我有两点感想：第一，他不耻下问，真有“知之为知之，不知为不知”的风度，令我敬佩；第二，他竟不知道这封信的出处，他的学问的广度令我起疑。
006.台中（1949-1954·14到19岁）.txt	82	163	163	116	3	临告辞前，钱穆约我再去看他。那时我家住存德巷13号台中一中宿舍，每天经过他门口，看他很方便，可是我没有再去。后来他回到香港。我在第二年（1953年4月14日）写了一封信给他，表示我对他的感谢，并请他“给我以指教”。我还问他两个问题：
006.台中（1949-1954·14到19岁）.txt	83	165	165	315	3	《中国历代政治得失》第114页第7行云：“第四个禁地是新疆。因此地土壤肥沃，尚未开辟，他们要留作满洲人的衣食之地，希望满洲人到那里去，故不许中国人前往，直到左宗棠平定回乱以后，禁令始弛，汉人才能随便去新疆。”这一回史实，在罗香林先生的高级中学本国史下册第2页中，却有如下地说法，“先是清主旻宁，即位后改元道光，颇有图治之志，既平回疆之乱，遂于道光十一年纳将军长...
006.台中（1949-1954·14到19岁）.txt	84	167	167	42	3	半个月后（4月29日），我收到钱穆的回信，全文如下：（原信没有标点，标点是我加的。）
006.台中（1949-1954·14到19岁）.txt	95	189	189	227	3	我在台中一中，最难忘的一位老师是严侨。严侨是福建福州人，是严复的长孙。身材瘦高、头生密发、两眼又大又有神。31岁时到台中一中，那是1950年8月间，他比别的老师稍晚来，但却很快使大家对他感到兴趣。他有一股魔力似的迷人气质，洒脱、多才、口才好、喜欢喝酒，和有一点点疯狂气概，令人一见他就有对他好奇、佩服的印象。有一次高班生踢足球，足球踢到场外，正巧严侨经过，此公...
006.台中（1949-1954·14到19岁）.txt	96	191	191	242	4	那时台中一中图书馆主任是陈联璋老师，主办每周讲座，邀老师们做专题讲演。严侨应邀讲过一次“人（Homo Sapiens）的故事”，最有趣的，是他在讲演中大谈“演化论”而不是他祖父宣传的《天演论》，他说“天演”的天字不妥，该译为“演化”，这一不跟祖宗走的气魄，留给我很深的印象。他又讲过一次“家畜山羊”，从高加索山羊、西班牙山羊、波斯山羊、喜马拉雅山羊说起，如数家...
006.台中（1949-1954·14到19岁）.txt	97	193	193	781	10	1951年到了，我16岁。暑假后进了高一上甲。正好严侨教数学，这样他就正式成了我班上的老师，这时我在知识成长上已经极为快速，在班上喜放厥辞，好争好辩，颇为张狂。当时班上同学很吃我不消，王文振甚至写匿名信丢在我书包里痛骂我；施启扬喜欢同我辩，但他实在很笨，又做少年老成状，令我总要用口舌修理他（用口舌修理，是有分别的。初中时施启扬编在初二戊班，很讨厌，以致被陈士...
006.台中（1949-1954·14到19岁）.txt	99	197	197	369	3	1952年我升高中二年级后，编到高二戊，数学改由黄钟老师来教。黄钟那时28岁，安东（今丹东）凤城人。他是国立东北大学毕业的，严侨是私立福建协和大学毕业的。在数学造诣上，黄钟似乎比严侨专精。黄钟对学生的诲人不倦，是我生平仅见的老师。他常常在下课时不下课，延长时间为学生讲课；或另外跟学生约定时间，在空堂时候跑来加讲。黄钟面目瘦削，身体很弱，有肺病，眉宇之间，总是...
006.台中（1949-1954·14到19岁）.txt	100	199	199	287	4	1953年到高三后，我自愿休学在家，准备以同等学力资格去考大学。要命的是黄钟仍不放过我，他和我爸爸“通谋”成功，硬要我到他家去，专门为我一个人补习。他家住台中市永安街1巷5号，我每次去补习，视若畏途，但是实在不能不去，内心交战，非常痛苦。这一痛苦，最后终因黄钟病倒而暂告结束。黄钟病倒，住在台中医院里，昏迷不醒，整天只好用机器抽痰。我每天去照料他，直到他无言死...
006.台中（1949-1954·14到19岁）.txt	101	201	201	385	5	严侨虽然不再教我数学，但他和我的交情却与日俱深。他家住在一中斜对面宿舍，就是育才街5号，是一栋日式木屋，分给两家住，前面住的是郭大傅老师，（他是江西兴国人，国立中正大学毕业。20年后，在景美军法处坐牢，和我见过面。真没想到他还有这样迟来的红帽！）后面就是严侨家。因为一栋房子硬分成二户，所以变得狭长阴暗，不成格局。严侨约我去他家看他，我有时去。在黄钟住院后，一...
006.台中（1949-1954·14到19岁）.txt	102	203	203	331	7	当时的台中一中，像其他学校一样，不时有所谓共产党、“匪谍”被捕去。最令我心动的是当时女老师牟琴和他男友杨肇南老师的双双被捕。他们都是山东人，牟琴年轻艳丽，身材尤其肉感动人，令我们暗慕。一天夜里，他们都被捕去了，听说都是共产党、“匪谍”（多少年后，仿佛听说牟琴给放出来了，可是已被折磨得年华销尽了）；还有一位教数学的杨肖震老师（福建政和人，24岁），也被捕去（后...
006.台中（1949-1954·14到19岁）.txt	112	223	223	138	3	每背到最后一句的时候，他也总是伸开十指，双手向前推出，郑重表示不要“松”来扶他。中国国学非严侨所长，他“以手推松曰‘去！’”，自然不知道《汉书·龚胜传》中这一典故，也不知道龚胜79岁成了殉道者的悲剧，但他那醉后一推曰“去！”的真情，如今事隔四十多年，却使我记忆犹新，永远难忘。
006.台中（1949-1954·14到19岁）.txt	113	225	225	355	4	在多次跟严侨的夜谈中，我约略知道了他的一些情况。他来台湾比较晚，并且是从福建偷渡上岸的，当时还带着严师母。他坐的船是最小的木船，他说船上只有埋在沙上的一个罗盘，扬帆过海，就过来了，言下不胜得意。到台湾后，他被发现，国特把他请去，问他你来台湾干什么？他说我来投奔自由；国特说你胡扯，你的爸爸在福州做共产党的市长，他那么前进，你怎么这么落伍？一般情形总是老一代跟国...
006.台中（1949-1954·14到19岁）.txt	114	227	227	567	7	严侨在台中一中教书，自己也看了不少书，他过去的看书基础又厚，所以能够吸收新知，与日俱进。在他和我的谈话中，显然因为读书和受我的一点影响，而开始有点自由主义的倾向。这种转变，其实是很不容易的，是只有严侨那种智慧高人的青年人才做得到的。严侨投身在中国现代的狂飙运动之中，他投入这个运动，在知识上、见解上、情感上，都强烈受到左派教条的辐射，他们那个时代的这类革命者，...
006.台中（1949-1954·14到19岁）.txt	115	229	229	334	3	我不相信国民党会把中国救活，他们不论怎样改造，也是无可救药，他们的根儿烂了。十多年来，我把自己投入一个新运动，我和一些青年人冒险、吃苦，为了给国家带来一个新远景，所以我做了共产党，我志愿偷渡过来。为我的信仰做那最难做的一部分。可是这两年来，我发现我变了，我的精神好像飞向那自由主义的神像，可是我的身体却永远被一个党锁住，被另外一个党监视，这是我最大的痛苦。虽然...
