file	paragraph	lines	score	markers	text
013.用胡适给傅斯年的一封私信收尾.txt	140	279-279	4	后来|说	我仔细读了两遍，很感觉失望。他对于英美的民主政治实在不很了解，所以他不能了解我说的民治是幼稚园政治的话。民主政治的好处正在它能使那大多数“看体育新闻、读侦探小说”的人，每“逢时逢节”都得到选举场里想想一两分钟的国家大事。平常人的政治兴趣不过尔尔。平常人的政治能力也不过尔尔。然而从历史上看来，这班阿斗用他们“看体育新闻、读侦探小说”的余闲来参加政治，也不见得怎样太糊涂。即如英国，那些包办“骗人的利器”的人们，当真能欺骗民众于永久，岂真能长期把持政权了吗？伦敦的报纸，除了《每日前锋》（Herald）外，可以说全是保守党的。在几年之前，《前锋》报（工党报）的销路小极了，直到最近几年中，他们才采用“读者保险”计划，才能与其他通行的大报竞争。然而英国在这几十年中，保守党是否永执政权？工党何以也能两度大胜利？自由党的得政权以及后来的瓦解——更奇怪了！——却正和他们的党费的盈绌成反比例！美国的全国财权当然是操在共和党的手里，然而我留学以来，不过二十四年，已看见民主党三度执政了。可见这班看棒球新闻、读侦探小说、看便宜电影、听Jazz音乐的阿斗，也不是永久可欺骗的啊！所以林肯说的最公允：“你可以欺骗民众于一时，而不能欺骗他们于永久。”英美的民主政治虽然使韦尔斯、罗素诸人不满意，却正可证明我的意见是不错的。英美国家知道绝大多数的阿斗是不配干预政治，也不爱干预政治的，所以充分容许他们去看棒球、看赛马、看Cricket、看电影，只要他们“逢时逢节”来画个诺、投张票、做个临时诸葛亮，就行了。这正是幼稚园的政治，这种“政治经验”是不难学得的。……
013.用胡适给傅斯年的一封私信收尾.txt	151	301-301	4	最后|胡适	从上面这些文字中，可以看到，最后丁文江也觉悟到国民党的“专政是假的”、觉悟到蒋介石他们还不配搞“新式的独裁”，“所以我们饱尝专制的痛苦，而不能得到〔新式〕独裁的利益。”⑦虽然如此，在胡适眼中，在举国滔滔为蒋介石铺独裁之路的时候，那些受过完美的英美教育、“受过民主政治极久熏陶”的人，竟也纷纷宣言非行独裁制度不可，则是一种“教猱升木”的不可原谅的错误。因此，他不得不站出来，大力阻止这种反民主的、赶时髦的浪潮。当然，在这种力挽狂澜的过程中，胡适的心事是颇为怆然的。现在，我发表一封在我手中的从没发表过的信，是胡适1934年12月20日写给傅斯年的，以证实他的这种感觉：
015.为旧账算新账.txt	10	19-19	4	说|胡适	大家都知道，李敖是收集原始资料专家，在这段只能引胡适的《我的歧路》（这篇文章远东版《胡适文存》被检察官胡适删去）中的话，不敢采取“我可以告诉这段史实”（五十三期第58页）来对别人示威，和说不出该刊出版的日期。不仅如此，他还说：“据我所知，‘胡适嫌他们不肯守相约不谈政治诺言’。”李敖先生，你“据”什么确知陈、李有和胡的“相约”？难道是胡适亲口告你吗？
016.我与胡适的“微妙关系”.txt	11	21-21	4	说|胡适	事实上，我跟胡适既无“微妙关系”，我写“该文”，胡适也全不知情，什么“曾交胡适阅过”，全是造谣。至于其他的事，早在笔仗当时（1962年7月24、26、28），郑学稼在香港《天文台》上发表《我控诉》，就这样说过：
018.蒋介石与胡适密件之一.txt	20	39-39	4	胡适|王世杰	据1937年8月29日王世杰日记，记有“今日午后与胡君适之商赴美计划，未获结论”的话；第二天8月30日又有“今晨函蒋院长推荐钱端升、张彭春两君赴美宣传”的话，都可和我所收藏的上述密件吻合。同年9月4日又有“近日与蒋先生商定，托胡适、钱端升、张忠绂三君赴美宣传，定日内启行”的话。这些文件，都显示了去美的内情所在。
019.蒋介石与胡适密件之二.txt	6	11-11	4	请|胡适	胡适出国后十七天，4月23日，南京落入中共之手。再过一个月零四天，5月27日，上海落入中共之手。蒋介石这封密件是上海丢了第二天写的，信中所述各点，都是请胡适代为进行海外宣传。信中“魏将军”是指魏德迈（Wedemeyer）、“少川大使”是指顾维钧、“德邻兄”是指李宗仁。
004.胡祸呢？还是祸胡？.txt	34	67-67	3	胡适	一、胡适所提倡的一切“文学革命”“考据之学”“科学方法”“长期发展科学计划”等等都是狗屁。
004.胡祸呢？还是祸胡？.txt	37	73-73	3	胡适	四、胡适对中国的影响是“胡祸”。对此“祸”，缘以“老夫年将八十”，不得不予以清算。
004.胡祸呢？还是祸胡？.txt	40	79-79	3	胡适	在三四十年后的今天，我们望八之年的卫道者，所用的诛除“乱臣贼子”的手法，又高明多少呢？唯一不同的是，三四十年前的老顽固，还没学会给胡适戴红帽子。如今我们的八十老翁，不再“八十岁学吹鼓手”了，他要“八十岁学‘罗织学’”！这真是时代的进步，也是老者的进步了。
005.胡适和三个人.txt	62	123-123	3	说	更申论之：假令去其重赘，但云“辩，争也”，此文亦只可见于经训，而不容见于《墨辩》。所以者何？以《墨辩》下义，多为界说，而未有为直训者也。训诂之术，略有三途：一曰直训，二曰语根，三曰界说。如《说文》云，“元，始也”，此直训也，与翻译殆无异。又云，“天，颠也”，此语根也，明天之得语由颠而来（凡《说文》用声训者，率多此类）。又云，“吏，治人者也”，此界说也，于吏字之义，外延内容，期于无增减而后已。
005.胡适和三个人.txt	64	127-127	3	说	今且以几何原本例之，此亦用界说者也。点线面体，必明其量，而不可径以直训施之。假如云，“线，索也”，“面，幂也”，于经说亦非不可，于几何原本，可乎不可乎？以是为例，虽举一“争”字以说“辩”义，在墨辞犹且不可，而况“争诐”之重赘者欤？
005.胡适和三个人.txt	72	143-143	3	说	至于治古书之法，无论治经治子，要皆当以校勘训诂之法为初步。校勘已审，然后本子可读：本子可读，然后训诂可明：训诂明，然后义理可定。但做校勘训诂的功夫，而不求义理学说之贯通，此太炎先生所以讥王俞诸先生“暂为初步而已”。然义理不根据于校勘训诂，亦正宋明治经之儒所以见讥于清代经师。两者之失正同。而严格言之，则欲求训诂之愜意，必先有一点义理上的了解，否则一字或训数义，将何所择耶？（例如小取篇“也者，同也”，“也者，异也”，二语，诸家皆不知“也者”之“也”当读“他”。王闿运虽校为他，而亦不能言其理也。）故凡“暂为初步而已”者，其人必皆略具第二步的程度，然后可为初步而有成。今之谈墨学者，大抵皆菲薄初步而不为。以是言之，王俞诸先生之暂为初步，其谨慎真不可及了！
005.胡适和三个人.txt	147	293-293	3	胡适	……胡适之先生红楼梦考证，列拙著于《附会的红学》之中。谓之“走错了道路”；谓之“大笨伯”、“笨谜”；谓之“很牵强的附会”；我实在不敢承认。意者我亦不免有“敝帚千金”之俗见。然胡先生之言，实有不能强我以承认者。
006.《胡适语粹》序目.txt	9	17-17	3	胡适	这本《胡适语粹》，就是比照上述编法而又略微详赡一点的思想选集。它的内容以胡适一生的主要专书和文字汇集为基料，以“哲学·思想史”、“宗教·迷信”、“东西文化”、“中国前途”、“政治”、“社会·经济”、“教育·知识人”、“方法论·国故”、“文学·语文”以及“人物”等大类，分别囊括这些基料，并且贯串这些基料。全部囊括的基料经贯串为五百个小单元，各加标题，以资醒目。
007.残存日记中的爱国者.txt	6	11-11	3	说	这篇谈话过后第三天（1937年7月19日），全文正式公布。同一天，中国驻日大使许世英回到日本，在神户发表谈话，说中国政府对卢沟桥事变，坚持“不扩大”与“外交解决”两大方针，这表示了，“在和平根本绝望前一秒钟”，中国“还是希望和平的”。
007.残存日记中的爱国者.txt	42	83-83	3	胡适	看了胡适这种“必须抵抗”“不能有所割让”的言论，我们若比照他几年来的“不主战”态度，发现颇有研究的价值。
007.残存日记中的爱国者.txt	53	105-105	3	说	其实“高调”和“低调”都不是确当的名词。在我们的眼里，有许多所谓“高调”都只是献媚于无知群众的“低调”。我们自己说的话，别人尽管说是“低调”，我们自己倒往往认为很“高”的调子。所以平心说来，调子没有什么高低可说。所可说的只是：说的话是不是用我们的公心和理智去思考的结果？说话的人是不是愿意对于他的主张负道德上的责任？
007.残存日记中的爱国者.txt	55	109-109	3	说	孔子曾说：“故君子名之必可言也，言之必可行也。君子于其言，无所苟而已矣。”言之必可行也，这就是“无所苟”，这就是自己对自己的话负责任……作政论的人更不可不存这种“无所苟”的态度。因为政论是为社会国家设想，立一说或建一议都关系几千万或几万万人的幸福与痛苦。“一言或可以兴邦，一言也可以丧邦。”所以作政论的人更应该处处存哀矜敬慎的态度，更应该在立言之前先想象一切可能的结果——必须自己的理智认清了责任而自信负得起这种责任，然后可以出之于口、笔之于书，成为“无所苟”的政论。
007.残存日记中的爱国者.txt	124	247-247	3	胡适	胡适的理智与冷静，使他相信：“国家今日之雏形……不可轻易毁坏。”“趁此实力可以一战之时”，应该以实力谈和，而不是以实力真打，因为打起来，“将来国家解体，更无和平希望。”
007.残存日记中的爱国者.txt	149	297-297	3	胡适	在这天日记里，胡适已明显的表示他是“未免过虑”了，他没想到从7月7日到9月7日两个月中，中国军队“至少对外表示我们能打，对内表示我们肯打”。他有点觉得他“太小心”了，因为“冒险也有其用处”。这种表示，是长考以后冒险表示出来的“谋国”新态度。
008.从小逆流到大回归.txt	37	74-74	3	胡适	凡是亲历过那段历史的人，都可以回想到：在当时的气氛下，最不时髦、最不讨人喜欢的论调，就是“右派观点”中“反苏拥美”一类的论调了。这一论调中，胡适变成了众矢之的、变成了左派和“左派同路人”的攻击焦点，也变成了他们的帽架子，——帽子照例不外是“美帝鹦鹉”、“反动集团御用代言人”之类，这是很当然的。
009.“千秋万岁名，寂寞身后事”.txt	10	19-19	3	胡适	这封信里提到的“那一大盒卡片”，是我编的《胡适著作目录》，是就胡适先生一生的著作整理出来的最完整的清册。胡适先生对我的成绩颇为欣赏，所以特地约我去南港中央研究院“玩玩”，看看他的一些稿件。这些稿件，加上日记与信件，再加上我“那一大盒卡片”，几乎就是胡适先生一生写作的总和了。这些总和，自然就是胡适全集的基础了。
009.“千秋万岁名，寂寞身后事”.txt	56	111-111	3	胡适	至于“最近就可移送”出版的未发表的遗稿，所谓“最近”，事实上竟是漫长的三年以后（1966年2月）！而印出的数量，竟仅仅是十分之一！发售的价款，竟又高达1966年的二百八十元！以很大预算来维持的胡适纪念馆，在胡适先生去世后四年间，所“普遍流传胡先生言教”的成绩，竟缺谬如此、迟缓如此、售价高昂如此，这能不教人叹气吗？
010.一贯作业搜奇.txt	35	69-69	3	胡适	根据1963年度“中央研究院概况”胡适纪念馆单位下的记载，这一“遗赠”，业经台湾大学转让给中央研究院，是项“转让”及“遗赠”，均先后经过台大校长钱思亮及遗产受遗人江冬秀签字同意，完成法律手续。这一经过，在1963年度《中央研究院概况》中，已写得明明白白：
010.一贯作业搜奇.txt	48	95-95	3	请	关于“受遗赠人”就“遗赠物”得向“继承人”为交付的请求权，史尚宽《继承法论》第四章第七节“遗赠”有这样的论述：
010.一贯作业搜奇.txt	53	105-105	3	胡适	中央研究院将本于胡适“遗赠”而取得的著作权，转过头来，又以“赠与”方式转赠给江冬秀，目的无非是想使它发生民法第1208条的效力，就是：“遗赠抛弃时，其‘遗赠’之财产，仍属于遗产”，用来使中央研究院就此再“赠与”的行为，承认江冬秀对著作权继承的复活；进而使内政部承认江冬秀对于已丧失的著作权继承，业因民法第1208条中央研究院拋弃“遗赠”而复活。
010.一贯作业搜奇.txt	58	115-115	3	胡适	中央研究院本于胡适遗嘱所受的“遗赠”，既然已为“承认”的意思表示，上溯至“1963年4月16日”江冬秀在“遗产转移同意证明书”上签字之日起，下推至“五十六（1967）年元月4日”依公证书复为赠还之日止，本早已有三年八个月之久的定形，双方全无间言，何能于江冬秀一按铃申告，就将三年八个月的事实推翻，将受之“遗赠”者，复为“赠与”之璧还，以示对于“遗赠”的抛弃？这样的出乎尔者反乎尔，又成何体统呢？如果这样而可被认为合法，则世间法律行为将永无确定之日了！权利义务相对人以及第三人间的关系，也将随时有被动摇之虞了！这还成为什么世界呢？
010.一贯作业搜奇.txt	62	123-123	3	胡适	另一方面，若不认胡适遗嘱第四条的“遗赠”包括著作权在内，则当中央研究院对江冬秀做“胡适著作权”的转赠时，就是“将无作有”的虚惠了。对于“将无作有”的虚惠，江冬秀根本可用她根本没有丧失著作权相辞谢，但她不辞而受，反证她当时承认著作权已因“遗赠”而丧失，所以中央研究院再回头“璧还”她时，她就受之不疑了！
010.一贯作业搜奇.txt	75	149-149	3	请	法院面对的，是一片“法律不溯既往”原则的考验。著作权法第一项，明指著作物经申请而“注册后”，其权利人始得对侵害人提起侵害著作权之诉；同条第二项，明指在“经申请”而尚未获得执照之前，亦得对侵害人提起侵害著作权之诉。两项所不同的，只是前者是指“经申请已获注册领有执照”而言，后者是指“虽未核发执照，但已提出申请”而言，两者所同的是必须已经为著作物注册的申请后，始有权利对他人提起侵害之诉，因为诉讼必基于“权利”的存在，在他人发行书籍之前，告诉人根本尚无“权利”的存在；在他人发行书籍之后，纵使告诉人取得“权利”，也不能对取得“权利”以前他人的发行行为提起告诉，因为这是“法律不溯既往”原则，文明人是谁也不敢违反的。
010.一贯作业搜奇.txt	77	153-153	3	最后|说|胡适	但是，这个岛上的法院，显然对宪法第八十条“超出党派以外”的要求，还是有待“共识”的。在“五十六年度上易字第3797号”地院判决里，和“六十年度上易字第1951号”高院判决里，漠视“法律不溯既往”原则的痕迹，就处处可见。最后判决《胡适选集》要没收、要销毁其制版，一切都不容分说，也不顾及证据法则了！
013.用胡适给傅斯年的一封私信收尾.txt	54	107-107	3	说	蒋廷黻文中最荒唐的立论，是他所谓“中国现在专制的对象不是人民，是二等军阀”之说。他不知道，“二等军阀”给消灭了，难道就不轮到“人民”来受“头等军阀”“专制”之害吗？狮子吃了狼，羊就可以过太平日子吗？
013.用胡适给傅斯年的一封私信收尾.txt	80	159-159	3	说	蒋先生和吴先生都曾指出种种“别的方式”，“从事实上看起来”都绝不能行。我们在上文指出“武力统一”的行不通，难道不是事实？例如广西的李宗仁白崇禧，如果他们不造反、不出兵，只努力做“保境安民”的事业，难道中央政府好意思下令讨伐广西吗？又如四川的大小军阀，既不保境，又不安民，确应该如蒋先生说的“拿一个大专制来取消这一些小专制”了。然而“从事实上看起来”，今日的头等军阀是否能下决心用武力去平定四川呢？为什么不可以讨伐两广？为什么不可以讨伐四川呢？简单得很，中国人今日的新意态不容许无名的内战；中国的物质状况也不容许那一点子中央军队去做西征南伐的武力统一工作。
013.用胡适给傅斯年的一封私信收尾.txt	81	161-161	3	胡适	胡适这些话中，最值得注意的一个重点，是他直指“头等军阀”（蒋介石）“应该分担一部分或一大部分的责任”。胡适显然点破这一真相，使“个人专制”“武力统一”明明确有其人，并且此人呼之欲出。另一重点是，胡适显然点破“今日的共产党以及无数左倾的青年，也不是单靠武力所能扫净”，也是高人一等之论。
013.用胡适给傅斯年的一封私信收尾.txt	115	229-229	3	说	……民主政治是幼稚园的政治，而现代式的独裁可以说是研究院的政治。这个见解在这一年中似乎不曾引起国内政治学者的注意，这大概是因为这个见解实在太不合政治学书里的普通见解了。其实我这个说法，虽然骇人听闻，却是平心观察事实得来的结论。试看英国的民主政治，向来是常识的政治，英国人也向来自夸“混混过”（Muddling Through）的政治；直到最近几十年中，一班先知先觉才提倡专门技术知识在政治上的重要；费宾会（The Fabian Society）的运动最可以代表这个新的觉悟。大战的后期和最近经济恐慌时期，国家权力特别伸张时，专家的政治才有大规模试行的可能。试看美国的民主政治，哪一方面不是很幼稚的政治？直到最近一年半之中，才有所谓“智囊团”的政治出现于美国，这正是因为平时的民主政治并不需要特殊的专家技术，而到了近年的非常大危机，国会授权给大总统，让他试行新式的独裁，这时候大家才感觉到“智囊团”的需要了。英美都是民主政治的发祥地，而专家的政治（“智囊团”的政治）却直到最近期才发生，这正可证明民主政治是幼稚的，而需要最高等的专门技术的现代独裁，乃真是最高等的研究科政治。
013.用胡适给傅斯年的一封私信收尾.txt	141	281-281	3	说	现代的独裁政治可就大不同了。独裁政治的要点在于长期专政，在于不让那绝大多数阿斗来画诺投票。然而在20世纪里，那是不容易办到的，因为阿斗会鼓噪造反的。所以现代的专制魔王想出一个好法子来，叫一小部分的阿斗来挂一个专政的招牌，他们却在那招牌之下来独裁。俄国的二百万共产党、意大利的四百万法西斯党，即是那长期专政的工具。这样的政治与民主政治大不同之点，在于过度利用那班专政阿斗的“权力欲”，在于用种种“骗人的利器”哄得那班平日“看体育新闻、读侦探小说”的阿斗人人自以为是专政的主人：不但“逢时逢节”去做画诺投票的事；并且天天以“干部”自居，天天血脉贲张的拥护独裁、压迫异己、诛夷反动。
013.用胡适给傅斯年的一封私信收尾.txt	142	283-283	3	说	换句话说：民治国家的阿斗不用天天干政，然而逢时逢节他们干政的时候，可以画“诺”，也可以画“No”。独裁政治之下的阿斗，天天自以为专政，然而他们只能画“诺”而不能画“No”。所以民主国家的阿斗易学，而独裁国家的阿斗难为。民主国家有失政时，还有挽救的法子，法子也很简单，只消把“诺”字改做“No”字就行了⑥。独裁国家的阿斗无权可以说一个“No”字，所以丁在君先生也只能焚香告天，盼望那个独裁的首领要全知全德，“要完全以国家的利害为利害，要彻底了解现代化国家的性质，要能够利用全国的专门人才。”万一不如此，就糟糕了。
013.用胡适给傅斯年的一封私信收尾.txt	145	289-289	3	说	今日提倡独裁的危险，岂但是“教猱升木”而已，简直是教三岁孩子放火。钱端升先生说：“我们更要防止残民以逞的独裁之发生。”丁在君先生也说：“大家要打倒的是改头换面的旧式的专制。”我可以断断的预言：中国今日若真走上独裁的政治，所得的绝不会是新式的独裁，而一定是那残民以逞的旧式专制。
001.给胡适的两首寿诗.txt	71	141-141	2		书房南面拥百城，“无智”“无为”又“无能”，
005.胡适和三个人.txt	7	13-13	2		今查“象恭”先生此文，事既绝不“真实”，又明明含有“攻讦他人”的作用。试举其中数点为证。
005.胡适和三个人.txt	109	217-217	2		现在治过“汉学”的人虽还不少，但总是没有治过西洋哲学史的。留学西洋的学生，治哲学的本没有几人，这几人中能兼治“汉学”的更少了。适之先生生于世传“汉学”的绩溪胡氏，稟有“汉学”遗传性；虽自幼进新式的学校，还能自修“汉学”，至今不辍；又在美国留学的时候，兼治文学、哲学，于西洋哲学史是很有心得的。所以编《中国古代哲学史》的难处，一到先生手里，就比较的容易多了。
005.胡适和三个人.txt	129	257-257	2		蔡先生这一次的举动，确可以称为“不合作主义”，因为他很明白的指出，当局的坏人所以对付时局，全靠着一般胥吏式机械式的学者“助纣为虐”，正谊的主张者，若求有点效果，至少要有不再替政府帮忙的决心。这是很沉痛的控诉：控诉一切只认得“有奶便是娘”的学者、官吏、新闻家，指出他们“助纣为虐”的罪，“比当局的坏人还多一点儿”。
005.胡适和三个人.txt	130	259-259	2		但是他究竟是一个“律己不苟而对人则绝对放任”的人：他不能像印度甘地那样的做积极的运动，他只能为自己向这个方向做准备。他现在不能再忍而走了，他只留下了一篇很沉痛的控诉文字，一方面控诉“不要人格，只要权利”的当局坏人，一方面控诉“有奶便是娘”的无数胥吏式机械式的学者。他已起诉了！他提出的证据是眼前的现状，他指定的法庭是我们各人的良心！
009.“千秋万岁名，寂寞身后事”.txt	32	63-63	2	说|胡适	这几年来，别以为有那么多人围在他的身旁搞什么献花祝寿的热闹事，也别以为有那么多的男记者女记者把他当做“花边新闻”的采访对象，而我却体会到胡先生的心之深处，一直是孤寂的！一直是忧愤的！为什么？这可从胡先生这些年来的处境想象得到的。近几年来，胡先生固然是个人自由主义的象征，但他也日益成为一个所谓“自由民主”的可悲人物！他的声誉，也是渐渐地为点缀这点可怜的所谓“自由民主”，糟蹋得不成样子了！君不见许多怀抱自由民主理想的青年人，在他们的谈话中，充分流露出他们“对胡适的失望”。虽然如此，可是“围剿胡适”之浪潮，却仍是一波一波地涌过来。而更可“悲”者是，“桃李满天下”的胡先生，他的门生高足，际此“围剿胡适”的风暴声中，竟都只会为他开祝寿会，除了一个不相干的“青年小子”李敖君挺身出来说几句外，很少有人挺身出来为“胡适思想”做一是非辩的！你想：胡适先生怎么会不觉得心灵孤寂而忧愤呢？
010.一贯作业搜奇.txt	49	97-97	2		遗赠分为“包括遗赠”、“包括名义之遗赠”及“特定遗赠”三种：
010.一贯作业搜奇.txt	80	159-159	2		花了一天的时间，我写了这篇文字，并且毫不客气的公布了许多文件与内幕。毕竟我这“文化基督山”是可怕的对手，我会等待十七年，然后花十七个小时，去把敌人清算进历史。乡愿们老是劝人“往者已矣”，但是正义之士却总爱“温故知新”，正义之士是永不健忘的，健忘是对正义的一种亵渎。为了不使正义蒙尘，我们必须学会要永不停止的揭发真相、揭发真相、揭发真相。在真相的光照下，使我们流芳百世，使他们遗臭万年——在齐的太史、在晋的董狐，他们干的，不就正是这种事吗？
011.“你们后死有责！”.txt	54	107-107	2		八、全集在编辑方面的特色，遍及“体例”“编排”“图片”“手迹”“年表”“总目”“辑佚”“考证”“勘误”“注释”“增补”“附录”等各方面，为普通全集所不及。
012.豹死留了什么皮？.txt	18	35-35	2		中山先生在此时虽然只把新文化运动看做政治革命的一种有力的工具，但他已很明白地承认“吾党欲收革命之成功，必有赖于思想之变化”。今日的国民党到处念诵“革命尚未成功”，却全不想促进“思想之变化”！所以他们天天摧残思想自由、压迫言论自由，妄想做到思想的统一。殊不知统一的思想只是思想的僵化，不是谋思想的变化。用一个人的言论思想来统一思想，只可以供给一些不思想的人的党义考试夹带品，只可以供给一些党八股的教材，绝不能变化思想，绝不能靠此“收革命之成功”。
012.豹死留了什么皮？.txt	19	37-37	2		十年以来，国民党所以胜利，全靠国民党能有几分新觉悟，能明白思想变化的重要。故民国七八年之间，孙中山先生还反对白话文，而八年“五四运动”以后，中山先生便命他的同志创办《星期评论》和《建设杂志》，参加新文化运动。这便是国民党的“思想之变化”。十三年的改组，便是充分吸收新文化运动的青年，这又是国民党的“思想之变化”。八年的变化使国民党得着全国新势力的同情。十三年的变化使国民党得着革命的生力军。这是历史的事实。
013.用胡适给傅斯年的一封私信收尾.txt	49	97-97	2		第二，钱先生把“经济的民族主义”认做需要统制经济的主要原因，而统制经济的要求又是独裁“无可幸免”的主要原因。我们对于这段理论颇怀疑作者未免忽略了一些同样重要的事实。（一）“经济的民族主义”不是每个国家都能做到的；全世界有此资格的，只有美国、俄国、不列颠帝国，这三国在天然富源上和经济组织上，都充分够得上“经济的民族主义”的资格。其次是日本、意大利、法国、德国，他们都受天然或历史的限制，原料的供给远不能比上述的三国，他们的高度工业化是很大的努力的结果。然而他们的“经济的民族主义”，正因为不能不用侵略或倾销一类的方法来补救天然的缺陷，都成为国际战争的地雷，将来一触即爆发，现在正不知能支持到若干时日。这七国之外，世界无一国能有“经济的民族主义”的资格——中国包括在内，因为中国是地大而物不博的，重工业的发展是很少希望的——所以钱先生的议论的适用的范围是很有限的。（二）在欧洲已有一些小国家试行了各种自由组合的合作制度，如消费合作、生产合作、运输合作等，他们的成绩是很好的，而他们的方法并不是独裁政治之下的经济统制。这些方法当然也可以算是计划的经济，只不需要独裁的政治而已。（三）英美民治囯家在近年也有走上计划的经济的倾向，但这几年的事实都能使我们明白英美的计划经济（除战时非常状态外），大概不会走上意俄的方式；也不是钱先生所推测的“智识阶级及资产阶级（即旧日的统治阶级）的联合独裁”；而或者是一种智识阶级、资产阶级、劳工阶级三方面合作的社会化的民主政治。英国近三年的“国民政府”与美国近一年多的罗斯福“复兴政策”都不是撇开劳工的；在英国的工党当然已是统治势力的一部分了；就在美国，复兴政策的精神正在用政府的力量使劳工势力抬头，劳工的力量是政府制裁资本家的重要工具的一种。美国的政治向来受18世纪的分权论的影响过大，行政部门太受牵制，所以去年国会骤然将大权授与总统，就使世界震惊，以为美国也行独裁制了。但这种大权，国会可以随时收回；国会不收回时，每两年人民可以改换国会，每四年人民可以改换总统：罗斯福的背后绝没有棒喝团或冲锋队可以维持他的政权不倒的。所以这种政治不能算是独裁的政治，只是一种因社会化的需要而行政权力高度增加的新式民主政治而已。（四）我们不要忘了，英美近年的行政权增高与计划的经济的运动，都是为了要救济国内的经济恐慌，不是为了“经济的民族主义”的推进，更不是为了“预备民族间的斗争而起”。
013.用胡适给傅斯年的一封私信收尾.txt	50	99-99	2		总之，钱先生的概论部分，我们初看了都觉得很动人，细看了就不能完全教人心服。他把“民主政治”的定义下得太狭窄了，所以他不能承认欧战后的民治主义的发展。他又把“经济的民族主义”看得太普遍了，故武断“不论在哪一个国家”都不能免统制经济，也就不能幸免独裁的政制了。
013.用胡适给傅斯年的一封私信收尾.txt	70	139-139	2		“武力统一”，“用更大的武力打倒二等军阀”，这种理想，当然有人在那儿梦想实现的，用不着我们去教猴子上树。我们的责任是要研究这条路究竟走得通不，是要看看是不是真的“除却武力统一的方式外，没有什么别的方式可以完成统一的使命”。
013.用胡适给傅斯年的一封私信收尾.txt	118	235-235	2		在这个时候，不少的学者和政客鼓吹独裁的政治，而他们心目中比较最有独裁资格的领袖却公然向全国宣言：“中国今日之环境与时代实无产生意俄政制之必要与可能。”只此一端已可证中国今日实无独裁的可能了。这个宣言的发表，表示在今日有发表这样一个宣言的必要。而在今日何以有这样一个宣言的必要呢？岂不是因为“中国人的意态和物质状况”（《环境与时代》）都不容许“意俄政制”的产生吗？
013.用胡适给傅斯年的一封私信收尾.txt	129	257-257	2		第一，政府应该明令全国，凡“不以武力及暴动为背景”的结社与言论，均当予以保障而不加以防制。原电文用“不以武力及暴动为背景”一语，比宪法草案里用的“依法”和“非依法律”一类字样，清楚多了。但“背景”二字也颇含混，也需要一种更明确的解释。试举个极端的例：假如十来个青年学生组织一个社会主义研究会，或者组织一个青年团来试行他们“各尽所能，各取所需”的理想生活，这都应该可以享受法律的保障的，都不应该让热心过度的警察侦探曲解为“以几千里外某地的红军为背景”！最好是索性不用“背景”一类容易误解的字样，而用“方法”或“手段”来替代，那就更合理了。
013.用胡适给傅斯年的一封私信收尾.txt	143	285-285	2		在君先生难道闭了眼睛，不看见独裁国家的“靠政治吃饭的人”也充分利用的“骗人的利器——宣传”吗？他难道不知道在俄意德三国里这种利器的利用比在英在美在法更厉害得多多吗？所不同的是：“在西欧选举权普遍的国家”，宣传的法螺吹过之后，那些“出党费、开报馆、办无线电广播的人”终无法叫那绝大多数的阿斗不画一个No字。而在独裁国家里，就不容易制造出一个No字来。同是“骗人的利器”，其效用不同，如此而已。
013.用胡适给傅斯年的一封私信收尾.txt	149	297-297	2		这一段是很伤心的话。在君在这里很感慨的指责国民党的专政是“假的”，是旧式的专制，而不是他所梦想的“新式的独裁”。他“新式的独裁”的第一个条件是“独裁的首领要完全以国家的利害为利害”。九一八事变之后，政府的首领不敢及早交涉，也不能及早交涉，就是不能“完全以国家的利害为利害”，就是够不上“新式的独裁”的第一个条件。
013.用胡适给傅斯年的一封私信收尾.txt	161	321-321	2		廷黻论专制的文发表时，此间省市两党部中人皆大欢喜⑧！我听了真慄然以忧。“我岂好辩哉？不得已也。”这是你们山东亚圣的味儿了！汪蒋的“感”电，我充分利用来作了三篇文字，正是要“顺水推船”，导人入于水泊。我正想“趁火打劫”，岂料丁大哥出此下策，为一班妄人增加气焰不少！
013.用胡适给傅斯年的一封私信收尾.txt	169	337-337	2		③1914年5月13日，陈炯明有信给吴敬恒，有这么一段，正好与蒋廷黻之论针锋相对：“譬如现在国中摧残共和，扰害百姓者，实一私人的武力主义横行。申言之，则大军阀扰乱于中枢，小军阀扰乱于各省，而官僚、政客、民党依附其中，口福利而行盗跖，日在老百姓头上肆其践踏，合之为民国四凶，今欲扫平此乱，确非空口赤拳所能从事。不得已而以毒攻毒，暂用小军阀之集合，以推倒大军阀之酿乱，能一次摧陷而廓清之，根本解决也。不能，而先打破大军阀，创建联省制，钳制大军阀之不能产生，安排小军阀之鬼有所归，以此收束，暂作统一，名曰假联治，此亦不得已而思其次之办法也。唯假联治之下，得一和平机会，自可从事裁兵，清理内外债；一面以党之进行，带领老百姓组织团体，储养自治、自卫之能力，再起而与小军阀算账，收回民治之权，使小军阀不能不归于国防地位，真联治乃可实现、真共和始告成功。”可见陈炯明虽是“武夫”，但见解比“文人”“教授”还高明多多呢！
